ORDER_ID,CUST_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
5697,"10667","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",14.61,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
5698,"10557","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",38.99,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
5699,"12918","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",38.99,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
5700,"10375","2009-04-02 00:00:00.000","2009-04-02 23:32:45.116",38.99,"RP190 ","2009-05-21 00:00:00.000","15/06/09"
5701,"10222","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",38.99,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
5702,"10967","2009-04-02 00:00:00.000","2009-04-02 23:32:45.116",38.99,"RP190 ","2009-05-21 00:00:00.000","15/06/09"
5703,"13389","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",38.99,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
5704,"12776","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",38.99,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
5705,"10226","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",38.99,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
5706,"12371","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",38.99,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
5707,"10927","2008-12-25 00:00:00.000","2008-12-25 09:32:50.756",38.99,"NW247 ","2009-01-09 00:00:00.000","15/01/09"
5708,"12086","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",38.99,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
5710,"11743","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",38.99,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
5711,"12904","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",50.00,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
5712,"10271","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",50.00,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
5713,"10919","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",50.00,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
5714,"11067","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",50.00,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
5715,"12835","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",50.00,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
5717,"10788","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",50.00,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
5718,"12659","2008-05-30 00:00:00.000","2008-05-30 17:27:39.380",50.00,"NC427 ","2008-06-20 00:00:00.000","10/07/08"
5719,"10477","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",50.00,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
5720,"12926","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",50.00,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
5721,"12467","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",50.00,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
5722,"12189","2008-11-12 00:00:00.000","2008-12-12 03:19:56.145",50.00,"SE139 ","2009-01-23 00:00:00.000","03/02/09"
5723,"12816","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",50.00,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
5724,"10743","2008-12-25 00:00:00.000","2008-12-25 09:32:50.756",50.00,"NW247 ","2009-01-09 00:00:00.000","15/01/09"
5726,"12528","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",9.00,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
5727,"12464","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",9.00,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5728,"12732","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",9.00,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
5729,"13367","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",9.00,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
5730,"11515","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",9.00,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
5731,"13367","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",9.00,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
5732,"13293","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",9.00,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
5733,"12227","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",9.00,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
5735,"13475","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",9.00,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
5736,"10302","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",9.00,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
5737,"11819","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",9.00,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
5738,"10427","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",30.00,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
5739,"11605","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",30.00,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
5740,"11345","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",30.00,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
5742,"11622","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",30.00,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
5743,"11821","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",30.00,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
5744,"13495","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",30.00,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
5745,"11122","2008-01-03 00:00:00.000","2008-01-03 15:47:56.370",30.00,"SC259 ","2008-02-10 00:00:00.000","20/02/08"
5746,"10477","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",30.00,"NE175 ","2009-03-16 17:47:25.000","05/08/09"
5747,"11113","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",30.00,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
5748,"11904","2008-03-28 00:00:00.000","2008-03-28 02:22:36.564",30.00,"WE421 ","2008-04-03 00:00:00.000","19/04/08"
5749,"11150","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",30.00,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
5750,"10697","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",30.00,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
5752,"12317","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",22.50,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
5753,"11804","2007-05-11 00:00:00.000","2007-05-11 05:11:26.258",22.50,"RP385 ","2007-06-25 00:00:00.000","20/06/07"
5754,"11798","2008-02-29 00:00:00.000","2008-02-29 22:39:06.250",22.50,"SE331 ","2008-03-17 00:00:00.000","27/03/08"
5755,"11403","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",22.50,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
5756,"11009","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",22.50,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
5757,"11045","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",22.50,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
5758,"12520","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",22.50,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
5759,"10528","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",22.50,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
5760,"10499","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",22.50,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
5761,"13256","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",22.50,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
5763,"10348","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",22.50,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
5764,"11482","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",7.12,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
5765,"10725","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",7.12,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
5766,"10311","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",7.12,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
5767,"12493","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",7.12,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
5768,"13464","2008-01-01 00:00:00.000","2008-01-01 15:47:56.370",7.12,"WE418 ","2008-02-02 00:00:00.000","10/02/08"
5769,"10425","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",7.12,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
5771,"12361","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",7.12,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5772,"11462","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",7.12,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
5773,"13463","2008-06-01 00:00:00.000","2008-06-01 16:58:44.886",7.12,"NC361 ","2008-07-20 00:00:00.000","30/07/08"
5774,"13283","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",7.12,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5775,"10554","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",7.12,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
5776,"11944","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",7.12,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
5777,"11442","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",22.95,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
5779,"13191","2008-04-02 00:00:00.000","2008-04-02 16:33:44.886",22.95,"NW112 ","2008-04-28 00:00:00.000","30/05/08"
5780,"11431","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",22.95,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
5781,"12670","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",22.95,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
5782,"12142","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",22.95,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
5783,"12865","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",22.95,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
5784,"10478","2008-04-20 00:00:00.000","2008-04-20 22:38:44.886",22.95,"SE202 ","2008-04-28 00:00:00.000","30/05/08"
5785,"13473","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",22.95,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
5786,"11123","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",22.95,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
5787,"11926","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",22.95,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
5788,"10069","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",22.95,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
5789,"13474","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",22.95,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
5790,"11978","2008-04-18 00:00:00.000","2008-04-18 01:02:36.564",26.87,"SC262 ","2008-05-09 00:00:00.000","19/05/08"
5791,"12415","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",26.87,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
5792,"11078","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",26.87,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
5793,"11020","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",26.87,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5794,"11521","2008-11-13 00:00:00.000","2008-11-13 21:59:36.250",26.87,"SC199 ","2008-12-19 00:00:00.000","27/12/08"
5795,"12926","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",26.87,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
5796,"12829","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",26.87,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
5797,"12867","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",26.87,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
5798,"10932","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",26.87,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
5799,"11032","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",26.87,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
5800,"10904","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",26.87,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
5801,"13490","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",26.87,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
5802,"12497","2008-03-31 00:00:00.000","2008-03-31 18:57:39.380",26.87,"SW142 ","2008-04-20 00:00:00.000","30/04/08"
5803,"10582","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",23.12,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
5804,"10208","2008-09-30 00:00:00.000","2008-09-30 18:57:28.586",23.12,"WE226 ","2008-10-10 00:00:00.000","20/09/08"
5805,"12291","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",23.12,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
5806,"12892","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",23.12,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
5807,"10394","2008-04-30 00:00:00.000","2008-04-30 01:02:36.564",23.12,"NE235 ","2008-05-19 00:00:00.000","29/05/08"
5808,"12271","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",23.12,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
5809,"10627","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",23.12,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
5810,"12412","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",23.12,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
5811,"13119","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",23.12,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
5812,"13261","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",23.12,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
5813,"10889","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",23.12,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
5814,"11544","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",23.12,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
5815,"11006","2008-03-28 00:00:00.000","2008-03-28 02:22:36.564",23.12,"WE421 ","2008-04-03 00:00:00.000","19/04/08"
5816,"10126","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",17.23,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
5817,"12835","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",17.23,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
5819,"11500","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",17.23,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
5822,"11677","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
5823,"12008","2008-11-09 00:00:00.000","2008-11-09 17:33:26.257",17.23,"SE397 ","2008-12-08 00:00:00.000","20/12/08"
5824,"10655","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",17.23,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
5825,"12621","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"SW211 ","2009-03-16 17:47:25.000","05/08/09"
5826,"12697","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
5827,"10134","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",21.97,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
5828,"10841","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",21.97,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
5829,"12924","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",21.97,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
5830,"11886","2008-08-25 00:00:00.000","2008-08-25 16:39:06.250",21.97,"NC160 ","2008-09-19 00:00:00.000","27/09/08"
5831,"13433","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",48.52,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
5832,"11673","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",22.95,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
5833,"12703","2008-08-25 00:00:00.000","2008-08-25 16:39:06.250",23.78,"NC160 ","2008-09-19 00:00:00.000","27/09/08"
5834,"13105","2008-01-16 00:00:00.000","2008-01-16 08:13:54.564",9.00,"NC292 ","2008-02-10 00:00:00.000","27/02/08"
5835,"13072","2008-08-25 00:00:00.000","2008-08-25 16:39:06.250",30.00,"NC160 ","2008-09-19 00:00:00.000","27/09/08"
5836,"11015","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",16.85,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
5837,"12221","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",29.79,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
5838,"10751","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",50.00,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
5839,"11233","2008-12-25 00:00:00.000","2008-12-25 09:32:50.756",18.24,"NW247 ","2009-01-09 00:00:00.000","15/01/09"
5841,"10703","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",27.99,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
5842,"13262","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",33.99,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
5843,"10816","2008-06-26 00:00:00.000","2008-06-26 15:29:06.250",7.85,"NC358 ","2008-07-13 00:00:00.000","23/07/08"
5845,"12311","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",43.89,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
5846,"10847","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",22.95,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
5847,"13348","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",31.88,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
5848,"12979","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",38.99,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5849,"12222","2008-12-07 00:00:00.000","2008-12-07 08:43:52.556",2.87,"SW274 ","2009-01-22 00:00:00.000","25/01/09"
5850,"13141","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",14.28,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
5851,"11442","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",22.95,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
5595,"13064","2008-04-18 00:00:00.000","2008-04-18 01:02:36.564",29.79,"SC262 ","2008-05-09 00:00:00.000","19/05/08"
5596,"11179","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",29.79,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
5597,"13517","2008-06-11 00:00:00.000","2008-06-11 15:36:44.886",29.79,"RP319 ","2008-07-10 00:00:00.000","20/07/08"
5598,"11466","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",29.79,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
5600,"12347","2008-01-16 00:00:00.000","2008-01-16 08:13:54.564",29.79,"NC292 ","2008-02-10 00:00:00.000","27/02/08"
5601,"11567","2007-09-16 00:00:00.000","2007-09-16 09:11:26.258",29.79,"NE370 ","2007-09-30 00:00:00.000","09/10/07"
5602,"11715","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",29.79,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
5603,"11239","2008-03-28 00:00:00.000","2008-03-28 02:22:36.564",29.79,"WE421 ","2008-04-03 00:00:00.000","19/04/08"
5604,"10245","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",29.79,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
5605,"12752","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",29.79,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
5606,"10351","2007-08-01 00:00:00.000","2007-08-01 15:29:06.250",29.79,"SW406 ","2007-10-15 00:00:00.000","03/11/07"
5608,"13388","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",17.20,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
5609,"11025","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",17.20,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
5867,"12938","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",27.99,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
5868,"12246","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",48.52,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
5869,"13075","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",21.97,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
5870,"12260","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",17.87,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
5871,"11759","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",33.99,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
5872,"13269","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",7.85,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
5873,"10542","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",21.97,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
5874,"11205","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",11.45,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
5875,"10846","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",27.97,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
5876,"12706","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",27.97,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
5877,"10869","2008-09-30 00:00:00.000","2008-09-30 18:57:28.586",27.97,"WE226 ","2008-10-10 00:00:00.000","20/09/08"
5878,"10951","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",27.97,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
5879,"11374","2008-04-30 00:00:00.000","2008-04-30 01:02:36.564",27.97,"NE235 ","2008-05-19 00:00:00.000","29/05/08"
5880,"12896","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",27.97,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
5881,"11550","2007-08-13 00:00:00.000","2007-08-13 11:29:06.250",27.97,"SE208 ","2007-12-21 00:00:00.000","03/01/08"
5882,"11501","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",27.97,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
5884,"12470","2008-08-09 00:00:00.000","2008-08-09 02:48:36.250",27.97,"NW376 ","2008-09-16 00:00:00.000","20/09/08"
5886,"13228","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",27.97,"NC163 ","2009-03-16 17:47:25.000","05/08/09"
5887,"10392","2008-01-06 00:00:00.000","2008-01-06 18:23:54.564",27.97,"NW118 ","2008-01-26 00:00:00.000","07/02/08"
5888,"11760","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",23.37,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
5889,"13487","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",23.37,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
5890,"12486","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",23.37,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
5891,"12198","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",23.37,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
5892,"12527","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",12.85,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
5893,"10905","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",6.05,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
5895,"13020","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",13.77,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
5896,"12620","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",3.88,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
5897,"10925","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",27.99,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
5898,"12534","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",18.24,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
5899,"10219","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",28.55,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
5900,"10089","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.99,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
